911, 0.11458349227905273
87, 0.011011838912963867
118, 0.015028238296508789
698, 0.08910107612609863
200, 0.02551865577697754
111, 0.014005422592163086
173, 0.02201557159423828
103, 0.012512922286987305
472, 0.060543060302734375
482, 0.06554651260375977
132, 0.019519805908203125
166, 0.027513742446899414
565, 0.07555222511291504
166, 0.02355647087097168
230, 0.03234457969665527
562, 0.07604670524597168
96, 0.015511512756347656
1993, 0.27223849296569824
229, 0.03200793266296387
466, 0.06354451179504395
514, 0.0693504810333252
869, 0.1140291690826416
139, 0.01751255989074707
245, 0.0335237979888916
324, 0.04402327537536621
136, 0.019526243209838867
427, 0.0579221248626709
63, 0.008005142211914062
24, 0.0030028820037841797
432, 0.0586240291595459
137, 0.0218203067779541
189, 0.02751946449279785
526, 0.0722496509552002
979, 0.1290760040283203
128, 0.020235300064086914
178, 0.02476215362548828
104, 0.014495134353637695
1697, 0.22040653228759766
119, 0.01750469207763672
477, 0.06855130195617676
235, 0.03304910659790039
816, 0.10750102996826172
196, 0.028019428253173828
44, 0.0054895877838134766
133, 0.021001100540161133
1168, 0.1531085968017578
63, 0.00801706314086914
488, 0.06607913970947266
507, 0.06692934036254883
1181, 0.15510940551757812
673, 0.08955979347229004
455, 0.06153464317321777
447, 0.06005263328552246
158, 0.023020267486572266
198, 0.028505563735961914
528, 0.06855893135070801
62, 0.009006023406982422
330, 0.04576992988586426
386, 0.05202603340148926
389, 0.053037405014038086
391, 0.054538726806640625
2015, 0.2646973133087158
54, 0.006994009017944336
185, 0.02583479881286621
555, 0.07656192779541016
515, 0.06853890419006348
206, 0.028912067413330078
954, 0.1261308193206787
313, 0.04291033744812012
264, 0.036025047302246094
244, 0.0380401611328125
258, 0.03701210021972656
616, 0.08355903625488281
731, 0.09500288963317871
376, 0.050992488861083984
265, 0.03721880912780762
1162, 0.15210747718811035
839, 0.1100914478302002
399, 0.05344200134277344
227, 0.0320436954498291
530, 0.07154154777526855
685, 0.09057235717773438
190, 0.02692437171936035
665, 0.08692646026611328
208, 0.030414819717407227
912, 0.11963391304016113
659, 0.08708524703979492
329, 0.04503607749938965
399, 0.05280733108520508
1307, 0.16907072067260742
100, 0.013007402420043945
557, 0.07523941993713379
227, 0.031522274017333984
294, 0.04053139686584473
849, 0.1117548942565918
828, 0.10701179504394531
275, 0.03743314743041992
452, 0.05953216552734375
99, 0.013520002365112305
415, 0.05750751495361328
457, 0.06054377555847168
966, 0.12457942962646484
480, 0.06457734107971191
712, 0.09311270713806152
333, 0.04457283020019531
234, 0.03303384780883789
131, 0.018013715744018555
1069, 0.14197707176208496
499, 0.06624150276184082
302, 0.042025089263916016
411, 0.055039167404174805
67, 0.008505821228027344
545, 0.07255196571350098
129, 0.01650261878967285
145, 0.022942304611206055
112, 0.016933917999267578
859, 0.11057829856872559
190, 0.026518583297729492
247, 0.03401613235473633
117, 0.015511512756347656
287, 0.03703761100769043
890, 0.1149749755859375
481, 0.06497931480407715
1581, 0.20251965522766113
347, 0.047046661376953125
229, 0.03150773048400879
465, 0.06055712699890137
1711, 0.22115206718444824
548, 0.07173562049865723
117, 0.015010595321655273
296, 0.03994107246398926
297, 0.04043149948120117
99, 0.015038490295410156
414, 0.056056976318359375
606, 0.08104896545410156
196, 0.027934551239013672
754, 0.09940886497497559
160, 0.0230257511138916
356, 0.04803347587585449
81, 0.012008428573608398
1567, 0.20464468002319336
308, 0.041529178619384766
780, 0.10704565048217773
240, 0.03552603721618652
648, 0.08757472038269043
398, 0.05303311347961426
238, 0.03270864486694336
98, 0.012508630752563477
1135, 0.14738750457763672
425, 0.05652952194213867
217, 0.02931499481201172
499, 0.06649041175842285
78, 0.010010242462158203
581, 0.07555317878723145
436, 0.05845928192138672
614, 0.08106684684753418
163, 0.025022029876708984
565, 0.07578778266906738
458, 0.0620427131652832
79, 0.010007143020629883
935, 0.12558770179748535
866, 0.11283349990844727
84, 0.010007143020629883
154, 0.0225069522857666
708, 0.09250998497009277
340, 0.04603242874145508
946, 0.12263655662536621
226, 0.03157472610473633
168, 0.02501368522644043
180, 0.025269508361816406
185, 0.025963306427001953
189, 0.02602243423461914
212, 0.029517173767089844
34, 0.004502534866333008
326, 0.044527292251586914
209, 0.0305631160736084
525, 0.08354425430297852
197, 0.027442216873168945
419, 0.055840492248535156
245, 0.033255577087402344
487, 0.06554961204528809
531, 0.07054471969604492
1146, 0.14810466766357422
208, 0.028519630432128906
118, 0.017512083053588867
288, 0.040848493576049805
325, 0.04502129554748535
130, 0.018773317337036133
143, 0.020008087158203125
134, 0.020528793334960938
172, 0.024502992630004883
254, 0.03555703163146973
317, 0.04353022575378418
354, 0.04750680923461914
240, 0.0335233211517334
422, 0.05603957176208496
368, 0.04985380172729492
619, 0.08318376541137695
245, 0.034509897232055664
459, 0.061403512954711914
662, 0.08706164360046387
585, 0.07774996757507324
74, 0.00950932502746582
287, 0.03902792930603027
265, 0.035521745681762695
